Analysis Time,Product Name,Product Code,Sample Type,Sample Number,Sample Comment,Instrument Name,Instrument Serial Number,Moisture,Standard Deviation Moisture,Min Moisture,Max Moisture,Residual Moisture,Leverage Moisture,Ref Moisture,TW,Ref TW,Oil0%,Standard Deviation Oil0%,Min Oil0%,Max Oil0%,Residual Oil0%,Leverage Oil0%,Ref Oil0%
12/3/2024 2:43:31 PM,Rapeseed I,60073681 RA,Normal,CE210_GP_2024_SC_Gr,,Infratec,91915904,6.23,0.23,5.918,6.685,0,0,,,,45.72,0.436,45.042,46.513,0,0,
12/3/2024 2:45:05 PM,Rapeseed I,60073681 RA,Normal,CE297_GP_2024_SC_Gr,,Infratec,91915904,6.51,0.222,6.13,6.84,0,0,,,,40.22,0.627,39.367,41.222,0,0,
12/5/2024 7:26:04 AM,Rapeseed I,60073681 RA,Normal,CE419_GP_2024_SC_Gr,,Infratec,91915904,5.46,0.07,5.343,5.587,0,0,,,,46.93,0.471,46.116,47.503,0,0,
12/5/2024 7:32:54 AM,Rapeseed I,60073681 RA,Normal,CE401_GP_2024_SC_Gr,,Infratec,91915904,5.55,0.12,5.351,5.712,0,0,,,,50.66,0.364,50.145,51.304,0,0,
12/5/2024 7:37:45 AM,Rapeseed I,60073681 RA,Normal,CE420_GP_2024_SC_Gr,,Infratec,91915904,6.26,0.22,5.989,6.634,0,0,,,,43.54,1.078,42.123,45.292,0,0,
12/5/2024 7:41:22 AM,Rapeseed I,60073681 RA,Normal,CE421_GP_2024_SC_Gr,,Infratec,91915904,5.84,0.099,5.65,5.953,0,0,,,,47.92,0.452,46.97,48.589,0,0,
12/5/2024 7:45:21 AM,Rapeseed I,60073681 RA,Normal,CE425_GP_2024_SC_Gr,,Infratec,91915904,5.54,0.184,5.31,5.842,0,0,,,,51.61,0.409,50.72,52.195,0,0,
12/5/2024 7:49:13 AM,Rapeseed I,60073681 RA,Normal,CE402_GP_2024_SC_Gr,,Infratec,91915904,5.37,0.235,5.014,5.777,0,0,,,,50.43,0.755,48.813,51.023,0,0,
12/5/2024 7:54:44 AM,Rapeseed I,60073681 RA,Normal,CE424_GP_2024_SC_Gr,,Infratec,91915904,6.01,0.178,5.679,6.235,0,0,,,,49.16,0.648,48.133,50.159,0,0,
12/5/2024 7:58:51 AM,Rapeseed I,60073681 RA,Normal,CE359_GP_2024_SC_Gr,,Infratec,91915904,5.84,0.118,5.656,5.992,0,0,,,,51.17,0.354,50.304,51.638,0,0,
12/5/2024 8:16:29 AM,Rapeseed I,60073681 RA,Normal,CE400_GP_2024_SC_Gr,,Infratec,91915904,6.06,0.162,5.728,6.28,0,0,,,,50.31,0.52,49.004,50.827,0,0,
12/5/2024 8:20:58 AM,Rapeseed I,60073681 RA,Normal,CE422_GP_2024_SC_Gr,,Infratec,91915904,6.06,0.223,5.638,6.434,0,0,,,,50.48,0.697,49.357,51.943,0,0,
12/5/2024 8:24:43 AM,Rapeseed I,60073681 RA,Normal,CE423_GP_2024_SC_Gr,,Infratec,91915904,5.85,0.381,4.852,6.131,0,0,,,,51.69,0.641,50.137,52.451,0,0,
12/5/2024 8:32:16 AM,Rapeseed I,60073681 RA,Normal,CE371_GP_2024_SC_Gr,,Infratec,91915904,5.77,0.215,5.517,6.216,0,0,,,,41.52,0.767,40.464,42.625,0,0,
12/5/2024 8:36:30 AM,Rapeseed I,60073681 RA,Normal,CE395_GP_2024_SC_Gr,,Infratec,91915904,5.75,0.18,5.534,5.997,0,0,,,,46.46,0.778,44.469,47.392,0,0,
12/5/2024 8:47:01 AM,Rapeseed I,60073681 RA,Normal,CE330_GP_2024_SC_Gr,,Infratec,91915904,5.66,0.139,5.46,5.914,0,0,,,,46.75,0.565,45.732,47.292,0,0,
12/5/2024 8:55:50 AM,Rapeseed I,60073681 RA,Normal,CE378_GP_2024_SC_Gr,,Infratec,91915904,5.77,0.194,5.586,6.158,0,0,,,,49.55,0.224,49.199,49.989,0,0,
12/5/2024 1:21:07 PM,Rapeseed I,60073681 RA,Normal,CE372_GP_2024_SC_Gr,,Infratec,91915904,5.65,0.189,5.334,5.98,0,0,,,,48.08,0.651,46.621,48.789,0,0,
12/5/2024 1:25:48 PM,Rapeseed I,60073681 RA,Normal,CE350_GP_2024_SC_Gr,,Infratec,91915904,5.52,0.167,5.147,5.718,0,0,,,,49.32,0.668,48.259,50.042,0,0,
12/5/2024 1:29:51 PM,Rapeseed I,60073681 RA,Normal,CE399_GP_2024_SC_Gr,,Infratec,91915904,5.52,0.129,5.359,5.688,0,0,,,,51.07,0.229,50.877,51.663,0,0,
12/5/2024 1:34:56 PM,Rapeseed I,60073681 RA,Normal,CE394_GP_2024_SC_Gr,,Infratec,91915904,6.06,0.154,5.832,6.263,0,0,,,,46.19,0.475,45.358,46.752,0,0,
12/5/2024 1:43:27 PM,Rapeseed I,60073681 RA,Normal,CE381_GP_2024_SC_Gr,,Infratec,91915904,5.62,0.214,5.258,5.901,0,0,,,,49.82,0.532,48.746,50.646,0,0,
12/5/2024 1:47:24 PM,Rapeseed I,60073681 RA,Normal,CE376_GP_2024_SC_Gr,,Infratec,91915904,5.73,0.205,5.342,6.131,0,0,,,,50.53,0.357,50.014,51.105,0,0,
12/5/2024 1:56:28 PM,Rapeseed I,60073681 RA,Normal,CE373_GP_2024_SC_Gr,,Infratec,91915904,6.06,0.203,5.67,6.32,0,0,,,,50.03,0.547,48.731,50.606,0,0,
12/5/2024 2:02:16 PM,Rapeseed I,60073681 RA,Normal,CE325_GP_2024_SC_Gr,,Infratec,91915904,6,0.195,5.647,6.347,0,0,,,,45.72,0.749,44.438,46.542,0,0,
12/5/2024 2:10:26 PM,Rapeseed I,60073681 RA,Normal,CE335_GP_2024_SC_Gr,,Infratec,91915904,5.84,0.506,4.731,6.381,0,0,,,,51.51,0.667,49.909,52.26,0,0,
12/5/2024 2:15:46 PM,Rapeseed I,60073681 RA,Normal,CE323_GP_2024_SC_Gr,,Infratec,91915904,6.56,0.344,6.088,7.316,0,0,,,,39.38,1.228,37.965,41.357,0,0,
12/5/2024 2:21:42 PM,Rapeseed I,60073681 RA,Normal,CE326_GP_2024_SC_Gr,,Infratec,91915904,6.33,0.335,5.618,6.832,0,0,,,,49.2,0.799,48.102,50.648,0,0,
12/5/2024 2:28:32 PM,Rapeseed I,60073681 RA,Normal,CE310_GP_2024_SC_Gr,,Infratec,91915904,5.63,0.366,4.886,6.047,0,0,,,,51.95,0.711,50.457,53.032,0,0,
12/5/2024 2:40:25 PM,Rapeseed I,60073681 RA,Normal,CE351_GP_2024_SC_Gr,,Infratec,91915904,6.63,0.218,6.391,7.006,0,0,,,,44.19,0.986,43.076,46.264,0,0,
12/5/2024 2:48:01 PM,Rapeseed I,60073681 RA,Normal,CE374_GP_2024_SC_Gr,,Infratec,91915904,6.68,0.316,6.438,7.496,0,0,,,,47.39,0.668,45.87,48.229,0,0,
12/5/2024 2:55:44 PM,Rapeseed I,60073681 RA,Normal,CE312_GP_2024_SC_Gr,,Infratec,91915904,5.89,0.202,5.613,6.199,0,0,,,,51.6,0.398,50.944,52.244,0,0,
12/5/2024 3:02:11 PM,Rapeseed I,60073681 RA,Normal,CE398_GP_2024_SC_Gr,,Infratec,91915904,6.13,0.181,5.831,6.325,0,0,,,,48.97,0.71,47.663,50,0,0,
12/5/2024 3:08:02 PM,Rapeseed I,60073681 RA,Normal,CE397_GP_2024_SC_Gr,,Infratec,91915904,5.7,0.197,5.424,6.133,0,0,,,,49.52,0.35,49.198,50.231,0,0,
12/5/2024 3:11:35 PM,Rapeseed I,60073681 RA,Normal,CE360_GP_2024_SC_Gr,,Infratec,91915904,5.93,0.14,5.726,6.124,0,0,,,,46.21,0.461,45.379,46.834,0,0,
12/5/2024 3:17:06 PM,Rapeseed I,60073681 RA,Normal,CE375_GP_2024_SC_Gr,,Infratec,91915904,6.36,0.145,6.092,6.526,0,0,,,,50.51,0.517,49.297,51.188,0,0,
12/5/2024 3:20:29 PM,Rapeseed I,60073681 RA,Normal,CE380_GP_2024_SC_Gr,,Infratec,91915904,6.26,0.237,5.956,6.641,0,0,,,,51.13,0.711,49.982,52.66,0,0,
12/5/2024 3:23:35 PM,Rapeseed I,60073681 RA,Normal,CE379_GP_2024_SC_Gr,,Infratec,91915904,6.48,0.153,6.215,6.665,0,0,,,,51.95,0.706,50.483,53.379,0,0,
12/5/2024 3:27:07 PM,Rapeseed I,60073681 RA,Normal,CE357_GP_2024_SC_Gr,,Infratec,91915904,6.12,0.258,5.616,6.559,0,0,,,,49.95,0.933,48.628,51.226,0,0,
12/5/2024 3:29:47 PM,Rapeseed I,60073681 RA,Normal,CE349_GP_2024_SC_Gr,,Infratec,91915904,6.75,0.343,6.321,7.305,0,0,,,,49.95,0.546,48.925,50.554,0,0,
12/10/2024 11:14:37 AM,Rapeseed I,60073681 RA,Normal,CE8_GP_2024_SC_Gr,,Infratec,91915904,4.91,0.472,4.386,6.163,0,0,,,,45.68,0.478,45.181,46.668,0,0,
12/10/2024 11:16:38 AM,Rapeseed I,60073681 RA,Normal,CE87_GP_2024_SC_Gr,,Infratec,91915904,4.96,0.149,4.79,5.22,0,0,,,,48.95,0.224,48.596,49.342,0,0,
12/10/2024 11:18:14 AM,Rapeseed I,60073681 RA,Normal,CE16_GP_2024_SC_Gr,,Infratec,91915904,4.8,0.112,4.706,5.041,0,0,,,,46.11,0.514,45.19,46.772,0,0,
12/10/2024 11:19:59 AM,Rapeseed I,60073681 RA,Normal,CE97_GP_2024_SC_Gr,,Infratec,91915904,4.78,0.067,4.7,4.884,0,0,,,,43.5,0.482,42.827,44.139,0,0,
12/10/2024 11:21:58 AM,Rapeseed I,60073681 RA,Normal,CE57_GP_2024_SC_Gr,,Infratec,91915904,4.91,0.206,4.545,5.213,0,0,,,,47.2,0.46,46.21,47.626,0,0,
12/10/2024 11:23:41 AM,Rapeseed I,60073681 RA,Normal,CE93_GP_2024_SC_Gr,,Infratec,91915904,4.73,0.121,4.432,4.853,0,0,,,,44.94,0.445,44.507,45.688,0,0,
12/10/2024 11:25:19 AM,Rapeseed I,60073681 RA,Normal,CE56_GP_2024_SC_Gr,,Infratec,91915904,5.19,0.181,4.84,5.476,0,0,,,,48.22,0.916,46.141,49.18,0,0,
12/10/2024 11:27:12 AM,Rapeseed I,60073681 RA,Normal,CE7_GP_2024_SC_Gr,,Infratec,91915904,5.18,0.124,4.908,5.365,0,0,,,,46.14,0.383,45.449,46.637,0,0,
12/10/2024 11:29:13 AM,Rapeseed I,60073681 RA,Normal,CE62_GP_2024_SC_Gr,,Infratec,91915904,5.23,0.115,5.002,5.358,0,0,,,,49.07,0.558,47.904,49.937,0,0,
12/10/2024 11:31:00 AM,Rapeseed I,60073681 RA,Normal,CE22_GP_2024_SC_Gr,,Infratec,91915904,5.18,0.14,4.983,5.485,0,0,,,,44.55,0.684,43.397,45.414,0,0,
12/10/2024 11:32:38 AM,Rapeseed I,60073681 RA,Normal,CE38_GP_2024_SC_Gr,,Infratec,91915904,4.91,0.189,4.524,5.208,0,0,,,,42.99,0.653,42.103,43.907,0,0,
12/10/2024 11:35:38 AM,Rapeseed I,60073681 RA,Normal,CE65_GP_2024_SC_Gr,,Infratec,91915904,4.97,0.214,4.506,5.258,0,0,,,,51.94,0.436,50.737,52.231,0,0,
12/10/2024 11:37:26 AM,Rapeseed I,60073681 RA,Normal,CE41_GP_2024_SC_Gr,,Infratec,91915904,5.03,0.283,4.519,5.451,0,0,,,,49.6,0.587,48.345,50.34,0,0,
12/10/2024 11:39:27 AM,Rapeseed I,60073681 RA,Normal,CE80_GP_2024_SC_Gr,,Infratec,91915904,5.39,0.121,5.23,5.562,0,0,,,,49.26,0.541,48.477,50.353,0,0,
12/10/2024 11:41:29 AM,Rapeseed I,60073681 RA,Normal,CE64_GP_2024_SC_Gr,,Infratec,91915904,5.02,0.476,3.941,5.891,0,0,,,,51.04,0.425,50.458,51.677,0,0,
12/10/2024 11:43:14 AM,Rapeseed I,60073681 RA,Normal,CE68_GP_2024_SC_Gr,,Infratec,91915904,5.31,0.166,5.071,5.523,0,0,,,,48.23,0.351,47.628,48.738,0,0,
12/10/2024 11:44:50 AM,Rapeseed I,60073681 RA,Normal,CE91_GP_2024_SC_Gr,,Infratec,91915904,4.94,0.44,3.953,5.72,0,0,,,,49.54,1.02,46.855,50.398,0,0,
12/10/2024 11:46:28 AM,Rapeseed I,60073681 RA,Normal,CE66_GP_2024_SC_Gr,,Infratec,91915904,5.09,0.184,4.76,5.36,0,0,,,,48.7,0.603,47.24,49.277,0,0,
12/10/2024 1:27:38 PM,Rapeseed I,60073681 RA,Normal,CE186_GP_2024_SC_Gr,,Infratec,91915904,5.75,0.201,5.485,6.133,0,0,,,,40.71,0.669,39.971,41.6,0,0,
12/10/2024 1:29:31 PM,Rapeseed I,60073681 RA,Normal,CE188_GP_2024_SC_Gr,,Infratec,91915904,5.58,0.412,5.144,6.176,0,0,,,,45.47,1.345,43.097,46.765,0,0,
12/10/2024 1:35:50 PM,Rapeseed I,60073681 RA,Normal,CE124_GP_2024_SC_Gr,,Infratec,91915904,5.25,0.186,4.994,5.617,0,0,,,,48.22,0.363,47.734,48.776,0,0,
12/10/2024 1:48:34 PM,Rapeseed I,60073681 RA,Normal,CE125_GP_2024_SC_Gr,,Infratec,91915904,5.55,0.433,5.259,6.51,0,0,,,,50.08,1.183,47.215,51.448,0,0,
12/10/2024 1:55:39 PM,Rapeseed I,60073681 RA,Normal,CE141_GP_2024_SC_Gr,,Infratec,91915904,5.4,0.21,5.128,5.7,0,0,,,,41.41,0.36,40.981,42.292,0,0,
12/10/2024 2:02:02 PM,Rapeseed I,60073681 RA,Normal,CE116_GP_2024_SC_Gr,,Infratec,91915904,5.5,0.225,5.027,5.851,0,0,,,,45.89,0.378,45.199,46.497,0,0,
12/10/2024 2:07:43 PM,Rapeseed I,60073681 RA,Normal,CE176_GP_2024_SC_Gr,,Infratec,91915904,5.9,0.127,5.705,6.179,0,0,,,,45.6,0.691,44.009,46.26,0,0,
12/10/2024 2:09:23 PM,Rapeseed I,60073681 RA,Normal,CE148_GP_2024_SC_Gr,,Infratec,91915904,5.1,0.132,4.858,5.266,0,0,,,,52.2,0.664,51.021,53.371,0,0,
12/10/2024 2:13:12 PM,Rapeseed I,60073681 RA,Normal,CE165_GP_2024_SC_Gr,,Infratec,91915904,5.54,0.133,5.346,5.753,0,0,,,,48.86,0.579,47.555,49.558,0,0,
12/10/2024 2:19:16 PM,Rapeseed I,60073681 RA,Normal,CE127_GP_2024_SC_Gr,,Infratec,91915904,5.94,0.195,5.671,6.224,0,0,,,,47.6,0.447,46.739,48.376,0,0,
12/10/2024 2:29:42 PM,Rapeseed I,60073681 RA,Normal,CE121_GP_2024_SC_Gr,,Infratec,91915904,5.99,0.177,5.771,6.305,0,0,,,,37.04,0.658,36.134,38.13,0,0,
12/10/2024 2:32:25 PM,Rapeseed I,60073681 RA,Normal,CE190_GP_2024_SC_Gr,,Infratec,91915904,5.56,0.131,5.368,5.786,0,0,,,,49.33,0.526,48.491,50.083,0,0,
12/10/2024 2:36:21 PM,Rapeseed I,60073681 RA,Normal,CE191_GP_2024_SC_Gr,,Infratec,91915904,6.01,0.263,5.522,6.419,0,0,,,,48.09,0.511,47.406,49.062,0,0,
12/10/2024 2:38:06 PM,Rapeseed I,60073681 RA,Normal,CE169_GP_2024_SC_Gr,,Infratec,91915904,5.43,0.133,5.196,5.586,0,0,,,,43.08,0.829,41.812,44.763,0,0,
12/10/2024 2:39:46 PM,Rapeseed I,60073681 RA,Normal,CE168_GP_2024_SC_Gr,,Infratec,91915904,5.45,0.261,5.157,5.97,0,0,,,,42.48,0.545,41.394,43.304,0,0,
12/10/2024 2:41:30 PM,Rapeseed I,60073681 RA,Normal,CE142_GP_2024_SC_Gr,,Infratec,91915904,5.48,0.289,5.076,6.064,0,0,,,,44.17,0.336,43.586,44.58,0,0,
12/10/2024 2:43:20 PM,Rapeseed I,60073681 RA,Normal,CE180_GP_2024_SC_Gr,,Infratec,91915904,5.73,0.211,5.458,6.077,0,0,,,,44.11,0.534,43.13,44.753,0,0,
12/10/2024 2:49:11 PM,Rapeseed I,60073681 RA,Normal,CE119_GP_2024_SC_Gr,,Infratec,91915904,5.6,0.202,5.387,5.934,0,0,,,,49.18,0.671,47.824,49.992,0,0,
12/10/2024 2:50:50 PM,Rapeseed I,60073681 RA,Normal,CE146_GP_2024_SC_Gr,,Infratec,91915904,5.63,0.25,5.464,6.321,0,0,,,,38.13,0.575,37.072,38.918,0,0,
12/10/2024 2:53:02 PM,Rapeseed I,60073681 RA,Normal,CE196_GP_2024_SC_Gr,,Infratec,91915904,5.57,0.184,5.208,5.859,0,0,,,,48.81,0.561,48.012,49.665,0,0,
12/10/2024 2:54:37 PM,Rapeseed I,60073681 RA,Normal,CE194_GP_2024_SC_Gr,,Infratec,91915904,6.05,0.161,5.864,6.366,0,0,,,,37.47,0.558,36.592,38.45,0,0,
12/10/2024 2:56:22 PM,Rapeseed I,60073681 RA,Normal,CE166_GP_2024_SC_Gr,,Infratec,91915904,5.65,0.308,5.282,6.325,0,0,,,,43.6,0.652,42.305,44.601,0,0,
12/10/2024 2:58:01 PM,Rapeseed I,60073681 RA,Normal,CE117_GP_2024_SC_Gr,,Infratec,91915904,5.73,0.243,5.518,6.369,0,0,,,,50.42,0.467,49.544,51.221,0,0,
12/10/2024 3:00:07 PM,Rapeseed I,60073681 RA,Normal,CE114_GP_2024_SC_Gr,,Infratec,91915904,5.72,0.175,5.414,6.049,0,0,,,,43.21,0.436,42.561,43.723,0,0,
12/10/2024 3:01:44 PM,Rapeseed I,60073681 RA,Normal,CE115_GP_2024_SC_Gr,,Infratec,91915904,5.72,0.23,5.487,6.047,0,0,,,,44.51,0.522,43.705,45.538,0,0,
12/10/2024 3:03:20 PM,Rapeseed I,60073681 RA,Normal,CE147_GP_2024_SC_Gr,,Infratec,91915904,6.18,0.09,6.065,6.324,0,1,,,,34.09,0.413,33.604,34.941,0,0,
12/10/2024 3:05:19 PM,Rapeseed I,60073681 RA,Normal,CE173_GP_2024_SC_Gr,,Infratec,91915904,5.51,0.149,5.249,5.704,0,0,,,,35.68,0.524,34.878,36.472,0,0,
12/10/2024 3:07:01 PM,Rapeseed I,60073681 RA,Normal,CE157_GP_2024_SC_Gr,,Infratec,91915904,5.94,0.199,5.677,6.281,0,0,,,,44.2,0.527,43.269,45.155,0,0,
12/10/2024 3:13:15 PM,Rapeseed I,60073681 RA,Normal,CE199_GP_2024_SC_Gr,,Infratec,91915904,5.78,0.373,5.401,6.744,0,0,,,,37.8,0.582,36.837,38.604,0,0,
12/10/2024 3:14:51 PM,Rapeseed I,60073681 RA,Normal,CE133_GP_2024_SC_Gr,,Infratec,91915904,6.05,0.165,5.839,6.308,0,0,,,,44.94,0.573,43.955,45.765,0,0,
12/10/2024 3:20:25 PM,Rapeseed I,60073681 RA,Normal,CE137_GP_2024_SC_Gr,,Infratec,91915904,5.84,0.24,5.563,6.295,0,0,,,,49.54,0.554,48.45,50.198,0,0,
12/10/2024 3:24:34 PM,Rapeseed I,60073681 RA,Normal,CE172_GP_2024_SC_Gr,,Infratec,91915904,,,,,,,,,,,,,,,,
12/10/2024 3:32:54 PM,Rapeseed I,60073681 RA,Normal,CE172_GP_2024_SC_Gr,,Infratec,91915904,5.88,0.248,5.561,6.454,0,1,,,,33.88,0.284,33.552,34.482,0,0,
12/10/2024 3:35:28 PM,Rapeseed I,60073681 RA,Normal,CE152_GP_2024_SC_Gr,,Infratec,91915904,6.2,0.266,5.845,6.614,0,0,,,,46.81,0.772,44.993,47.729,0,0,
12/10/2024 3:39:34 PM,Rapeseed I,60073681 RA,Normal,CE118_GP_2024_SC_Gr,,Infratec,91915904,5.68,0.202,5.485,6.181,0,0,,,,49.3,0.507,48.319,49.963,0,0,
12/10/2024 3:41:14 PM,Rapeseed I,60073681 RA,Normal,CE113_GP_2024_SC_Gr,,Infratec,91915904,5.67,0.232,5.414,6.14,0,0,,,,46.44,0.585,45.262,47.261,0,0,
12/10/2024 3:43:14 PM,Rapeseed I,60073681 RA,Normal,CE110_GP_2024_SC_Gr,,Infratec,91915904,5.77,0.157,5.661,6.138,0,0,,,,49.01,0.8,47.56,49.961,0,0,
12/10/2024 3:44:59 PM,Rapeseed I,60073681 RA,Normal,CE120_GP_2024_SC_Gr,,Infratec,91915904,5.46,0.217,5.197,5.928,0,0,,,,42.27,0.513,41.525,43.082,0,0,
12/10/2024 3:46:38 PM,Rapeseed I,60073681 RA,Normal,CE179_GP_2024_SC_Gr,,Infratec,91915904,5.81,0.171,5.637,6.076,0,0,,,,49.08,0.575,48.029,49.976,0,0,
12/10/2024 3:51:35 PM,Rapeseed I,60073681 RA,Normal,CE171_GP_2024_SC_Gr,,Infratec,91915904,5.91,0.177,5.704,6.262,0,0,,,,36.01,0.361,35.437,36.574,0,0,
12/10/2024 3:53:47 PM,Rapeseed I,60073681 RA,Normal,CE167_GP_2024_SC_Gr,,Infratec,91915904,5.93,0.184,5.763,6.3,0,0,,,,38.99,0.549,37.767,39.895,0,0,
12/10/2024 3:55:23 PM,Rapeseed I,60073681 RA,Normal,CE195_GP_2024_SC_Gr,,Infratec,91915904,5.16,0.222,4.839,5.543,0,0,,,,49.89,0.365,49.093,50.398,0,0,
12/10/2024 3:57:51 PM,Rapeseed I,60073681 RA,Normal,CE145_GP_2024_SC_Gr,,Infratec,91915904,5.44,0.175,5.25,5.805,0,0,,,,40.95,0.359,40.278,41.58,0,0,
12/10/2024 3:59:34 PM,Rapeseed I,60073681 RA,Normal,CE198_GP_2024_SC_Gr,,Infratec,91915904,6.05,0.138,5.857,6.232,0,1,,,,35.33,0.355,34.798,35.905,0,0,
12/10/2024 4:01:15 PM,Rapeseed I,60073681 RA,Normal,CE174_GP_2024_SC_Gr,,Infratec,91915904,5.4,0.116,5.166,5.563,0,0,,,,47.43,0.894,45.189,48.179,0,0,
12/10/2024 4:02:54 PM,Rapeseed I,60073681 RA,Normal,CE144_GP_2024_SC_Gr,,Infratec,91915904,5.34,0.114,5.139,5.545,0,0,,,,44.55,0.323,44.192,45.11,0,0,
12/17/2024 3:01:45 PM,Rapeseed I,60073681 RA,Normal,CW598_GP_2024_SC_Gr,,Infratec,91915904,6.02,0.276,5.786,6.537,0,0,,,,40.32,0.51,39.611,41.371,0,0,
12/17/2024 3:04:15 PM,Rapeseed I,60073681 RA,Normal,CW560_GP_2024_SC_Gr,,Infratec,91915904,5.84,0.212,5.449,6.271,0,0,,,,45.33,0.389,44.548,45.862,0,0,
12/17/2024 3:12:17 PM,Rapeseed I,60073681 RA,Normal,CW552_GP_2024_SC_Res,,Infratec,91915904,6.02,0.236,5.734,6.308,0,0,,,,47.93,0.686,46.481,48.743,0,0,
12/17/2024 3:14:49 PM,Rapeseed I,60073681 RA,Normal,CW580_GP_2024_SC_Gr,,Infratec,91915904,5.82,0.261,5.504,6.29,0,0,,,,42.33,0.567,41.713,43.444,0,0,
12/17/2024 3:17:07 PM,Rapeseed I,60073681 RA,Normal,CW551_GP_2024_SC_Gr,,Infratec,91915904,5.78,0.219,5.585,6.172,0,0,,,,48.7,0.603,47.388,49.433,0,0,
12/17/2024 3:19:32 PM,Rapeseed I,60073681 RA,Normal,CW549_GP_2024_SC_Gr,,Infratec,91915904,5.43,0.19,5.183,5.803,0,0,,,,46.35,0.827,44.794,47.346,0,0,
12/17/2024 3:21:20 PM,Rapeseed I,60073681 RA,Normal,CW534_GP_2024_SC_Gr,,Infratec,91915904,5.48,0.143,5.253,5.705,0,0,,,,50.58,0.432,49.634,51.028,0,0,
12/17/2024 3:23:43 PM,Rapeseed I,60073681 RA,Normal,CW506_GP_2024_SC_Gr,,Infratec,91915904,5.37,0.095,5.219,5.531,0,0,,,,50.16,1.04,48.072,51.058,0,0,
12/17/2024 3:26:17 PM,Rapeseed I,60073681 RA,Normal,CW572_GP_2024_SC_Gr,,Infratec,91915904,6.16,0.147,5.928,6.373,0,0,,,,39.33,0.673,38.213,40.173,0,0,
12/17/2024 3:29:23 PM,Rapeseed I,60073681 RA,Normal,CW594_GP_2024_SC_Gr,,Infratec,91915904,5.61,0.203,5.257,5.87,0,0,,,,49.18,0.894,46.962,50.193,0,0,
12/17/2024 3:31:10 PM,Rapeseed I,60073681 RA,Normal,CW516_GP_2024_SC_Gr,,Infratec,91915904,6.15,0.172,5.776,6.341,0,0,,,,43.93,0.742,42.98,45.095,0,0,
12/17/2024 3:33:53 PM,Rapeseed I,60073681 RA,Normal,CW569_GP_2024_SC_Gr,,Infratec,91915904,5.53,0.132,5.329,5.808,0,0,,,,45.55,0.525,44.805,46.332,0,0,
12/17/2024 3:36:03 PM,Rapeseed I,60073681 RA,Normal,CW530_GP_2024_SC_Gr,,Infratec,91915904,6.01,0.213,5.628,6.403,0,0,,,,46.9,0.855,45.303,47.772,0,0,
12/17/2024 3:37:59 PM,Rapeseed I,60073681 RA,Normal,CW505_GP_2024_SC_Gr,,Infratec,91915904,6.18,0.271,5.979,6.884,0,0,,,,46.12,0.643,45.367,47.258,0,0,
12/17/2024 3:39:53 PM,Rapeseed I,60073681 RA,Normal,CW536_GP_2024_SC_Gr,,Infratec,91915904,5.26,0.069,5.11,5.334,0,0,,,,48.6,0.447,47.601,49.313,0,0,
12/17/2024 3:41:49 PM,Rapeseed I,60073681 RA,Normal,CW599_GP_2024_SC_Gr,,Infratec,91915904,5.27,0.161,5.079,5.553,0,0,,,,50.43,0.488,49.802,51.08,0,0,
12/17/2024 3:44:01 PM,Rapeseed I,60073681 RA,Normal,CW519_GP_2024_SC_Gr,,Infratec,91915904,5.45,0.413,4.785,6.375,0,0,,,,46.05,0.772,45.085,46.954,0,0,
12/17/2024 3:45:59 PM,Rapeseed I,60073681 RA,Normal,CW531_GP_2024_SC_Gr,,Infratec,91915904,5.42,0.17,5.222,5.728,0,0,,,,44.25,0.544,42.884,44.845,0,0,
